"","original","person","timeStamp","comment"
"847","John Ratcliffe: (01:02) All right. And as it turns out, president Zelensky agreed with you. On October 10th president Zelensky held a press marathon with over 300 reporters where he said repeatedly and consistently over hours and hours that he was not aware of a military hold during the July 25th call. In fact, in his official press release from the Ukrainian government, available on his website that I’ll be introducing into the record, he said, “Our phone conversation bears no relations to arms. They blocked the provision of military assistance prior to our telephone conversation, but the issue had not been discussed during our conversation. I mean, I didn’t even know.” Now, in addition to confirming that because he had no knowledge of it, there was no quid pro quo involving military aid during that call. President Zelensky went on to confirm a number of things that there was no pressure, that there were no conditions, that there were no threats on military aid. There were no conditions or pressure to investigate Burisma or the 2016 election. That there was no blackmail. That there was no corruption of any kind during the July 25th call, again, from his official press release.","John Ratcliffe","01:02","All right. And as it turns out, president Zelensky agreed with you. On October 10th president Zelensky held a press marathon with over 300 reporters where he said repeatedly and consistently over hours and hours that he was not aware of a military hold during the July 25th call. In fact, in his official press release from the Ukrainian government, available on his website that I’ll be introducing into the record, he said, “Our phone conversation bears no relations to arms. They blocked the provision of military assistance prior to our telephone conversation, but the issue had not been discussed during our conversation. I mean, I didn’t even know.” Now, in addition to confirming that because he had no knowledge of it, there was no quid pro quo involving military aid during that call. President Zelensky went on to confirm a number of things that there was no pressure, that there were no conditions, that there were no threats on military aid. There were no conditions or pressure to investigate Burisma or the 2016 election. That there was no blackmail. That there was no corruption of any kind during the July 25th call, again, from his official press release."
"848","John Ratcliffe: (02:20) Therefore, there was no blackmail because it was not the subject of our conversation with the president of the United States. There were no conditions on the investigation, either because of arms or the situation around Burisma company. He told [inaudible 00:02:35] there was no blackmail. He told the L.A. Times there was no pressure or blackmail from the United States. He told Japan’s Kyoto news, “I was never pressured and there were no conditions being imposed.” He told ABC news and the BBC, “I’m against corruption. This is not corruption. It was just a call.”","John Ratcliffe","02:20","Therefore, there was no blackmail because it was not the subject of our conversation with the president of the United States. There were no conditions on the investigation, either because of arms or the situation around Burisma company. He told [inaudible 00:02:35] there was no blackmail. He told the L.A. Times there was no pressure or blackmail from the United States. He told Japan’s Kyoto news, “I was never pressured and there were no conditions being imposed.” He told ABC news and the BBC, “I’m against corruption. This is not corruption. It was just a call.”"
"849","John Ratcliffe: (02:57) The Ukrainian president stood in front of the world press and repeatedly, consistently over and over again, interview after interview said he had no knowledge of military aid being withheld. Meaning no quid pro quo, no pressure, no demands, no threats, no blackmail, nothing corrupt. And unlike the first 45 minutes that we heard from the Democrats today, that’s not secondhand information. It’s not hearsay, it’s not what someone overheard ambassador Sandlin say, that was his direct testimony. Ambassador Taylor, do you have any evidence to assert that president Zelensky was lying to the world press when he said those things? Yes or no?","John Ratcliffe","02:57","The Ukrainian president stood in front of the world press and repeatedly, consistently over and over again, interview after interview said he had no knowledge of military aid being withheld. Meaning no quid pro quo, no pressure, no demands, no threats, no blackmail, nothing corrupt. And unlike the first 45 minutes that we heard from the Democrats today, that’s not secondhand information. It’s not hearsay, it’s not what someone overheard ambassador Sandlin say, that was his direct testimony. Ambassador Taylor, do you have any evidence to assert that president Zelensky was lying to the world press when he said those things? Yes or no?"
"850","Bill Taylor: (03:34) Mr. Ratcliffe if I can respond …","Bill Taylor","03:34","Mr. Ratcliffe if I can respond …"
"851","John Ratcliffe: (03:36) My time is short, yes or no.","John Ratcliffe","03:36","My time is short, yes or no."
"852","Bill Taylor: (03:38) That’s right. I have no reason to doubt what the president said in his press conference.","Bill Taylor","03:38","That’s right. I have no reason to doubt what the president said in his press conference."
"853","John Ratcliffe: (03:44) Okay, very good. In this impeachment hearing today where we impeach presidents for treason or bribery or other high crimes, where is the impeachable offense in that call? Are either of you here today to assert there was an impeachable offense in that call? Shout it out. Anyone?","John Ratcliffe","03:44","Okay, very good. In this impeachment hearing today where we impeach presidents for treason or bribery or other high crimes, where is the impeachable offense in that call? Are either of you here today to assert there was an impeachable offense in that call? Shout it out. Anyone?"
"854","Bill Taylor: (04:05) Mr. Ratcliffe if I can just respond. Let me just reiterate that I’m not here …","Bill Taylor","04:05","Mr. Ratcliffe if I can just respond. Let me just reiterate that I’m not here …"
"855","John Ratcliffe: (04:13) I’ve got one minute left.","John Ratcliffe","04:13","I’ve got one minute left."
"856","Bill Taylor: (04:13) I know you only got a minute left.","Bill Taylor","04:13","I know you only got a minute left."
"857","John Ratcliffe: (04:13) Let me just make this point.","John Ratcliffe","04:13","Let me just make this point."
"858","Speaker 3: (04:14) You asked the witness a question.","Speaker 3","04:14","You asked the witness a question."
"859","John Ratcliffe: (04:14) I withdraw the question. Let me just make this point …","John Ratcliffe","04:14","I withdraw the question. Let me just make this point …"
"860","Bill Taylor: (04:16) I’m not here to take one side or the other, that’s your [crosstalk 00:04:20].","Bill Taylor","04:16","I’m not here to take one side or the other, that’s your [crosstalk 00:04:20]."
"861","John Ratcliffe: (04:16) Let me ask this question …","John Ratcliffe","04:16","Let me ask this question …"
"862","Speaker 3: (04:21) The general will suspend.","Speaker 3","04:21","The general will suspend."
"863","John Ratcliffe: (04:22) Suspend the time please.","John Ratcliffe","04:22","Suspend the time please."
"864","Speaker 3: (04:24) Ambassador Taylor, would you like to answer the question?","Speaker 3","04:24","Ambassador Taylor, would you like to answer the question?"
"865","John Ratcliffe: (04:27) Suspend the time please. I withdrew the question.","John Ratcliffe","04:27","Suspend the time please. I withdrew the question."
"866","Speaker 3: (04:28) The general will suspend. We will suspend the clock.","Speaker 3","04:28","The general will suspend. We will suspend the clock."
"867","John Ratcliffe: (04:31) Suspend the clock in one minute please.","John Ratcliffe","04:31","Suspend the clock in one minute please."
"868","Speaker 3: (04:33) Ambassador Taylor, would you like toe respond to the question?","Speaker 3","04:33","Ambassador Taylor, would you like toe respond to the question?"
"869","Bill Taylor: (04:36) Mr. Ratcliffe, I would just like to say that I am not here to do anything having to do with having to decide about impeachment. That is not what either of us are here to do. This is your job. Thank you Mr. General.","Bill Taylor","04:36","Mr. Ratcliffe, I would just like to say that I am not here to do anything having to do with having to decide about impeachment. That is not what either of us are here to do. This is your job. Thank you Mr. General."
"870","John Ratcliffe: (04:48) Will you restore time to the clock to one minute?","John Ratcliffe","04:48","Will you restore time to the clock to one minute?"
"871","Speaker 3: (04:50) No, but you may continue with 22 seconds.","Speaker 3","04:50","No, but you may continue with 22 seconds."
"872","John Ratcliffe: (04:55) Fine. Mr. Ambassador, I think everyone knows that house Democrats have made up their mind to impeach one president. The question that we’ve just learned is whether or not they’re prepared to impeach two. Because to be clear, if house Democrats impeach president Trump for a quid pro quo involving military aid, they have to call president Zelensky a liar. If they impeach him for abusing his power, or pressuring, or making threats or demands, they have to call president Zelensky a liar to do it. If they impeach president Trump for blackmail or extortion, or making threats or demands, they have to call president Trump a liar to do it.","John Ratcliffe","04:55","Fine. Mr. Ambassador, I think everyone knows that house Democrats have made up their mind to impeach one president. The question that we’ve just learned is whether or not they’re prepared to impeach two. Because to be clear, if house Democrats impeach president Trump for a quid pro quo involving military aid, they have to call president Zelensky a liar. If they impeach him for abusing his power, or pressuring, or making threats or demands, they have to call president Zelensky a liar to do it. If they impeach president Trump for blackmail or extortion, or making threats or demands, they have to call president Trump a liar to do it."
"873","Joaquin Castro: (00:00) Thank you chairman. Thank you gentlemen for your testimony today and for your service to our country. Listening to all the evidence, everything I’ve heard and read in this investigation, it seems to me that the President of the United States either committed extortion and bribery of a foreign official or attempted extortion and bribery of a foreign official. When President Trump got President Zelensky on the phone on July 25th, he was talking to a desperate man, wasn’t he? President Zelensky was desperate to protect his country and make sure that he had foreign assistance from the United States. Is that right?","Joaquin Castro","00:00","Thank you chairman. Thank you gentlemen for your testimony today and for your service to our country. Listening to all the evidence, everything I’ve heard and read in this investigation, it seems to me that the President of the United States either committed extortion and bribery of a foreign official or attempted extortion and bribery of a foreign official. When President Trump got President Zelensky on the phone on July 25th, he was talking to a desperate man, wasn’t he? President Zelensky was desperate to protect his country and make sure that he had foreign assistance from the United States. Is that right?"
"874","Bill Taylor: (00:38) President Zelensky is very interested in U.S. support, both assistance and political support.","Bill Taylor","00:38","President Zelensky is very interested in U.S. support, both assistance and political support."
"875","Joaquin Castro: (00:44) What would have happened if the aid had gotten cut off, ambassador? What would have happened to President Zelensky’s career, and what would’ve happened to the Ukraine?","Joaquin Castro","00:44","What would have happened if the aid had gotten cut off, ambassador? What would have happened to President Zelensky’s career, and what would’ve happened to the Ukraine?"
"876","Bill Taylor: (00:51) If the assistance had been cut off, he would have been much weaker in his negotiations with the Russians. He would have been much weaker on the battlefield.","Bill Taylor","00:51","If the assistance had been cut off, he would have been much weaker in his negotiations with the Russians. He would have been much weaker on the battlefield."
"877","Joaquin Castro: (01:07) The Russians may have taken it as an invitation to actually take military action against Ukraine, is that right?","Joaquin Castro","01:07","The Russians may have taken it as an invitation to actually take military action against Ukraine, is that right?"
"878","Bill Taylor: (01:13) The Russians always look for vulnerabilities and they know that the United States has supported Ukraine. If the Russians determine or suspect that that support is lessened or not there, they will likely take advantage.","Bill Taylor","01:13","The Russians always look for vulnerabilities and they know that the United States has supported Ukraine. If the Russians determine or suspect that that support is lessened or not there, they will likely take advantage."
"879","Joaquin Castro: (01:30) They could have pounced.","Joaquin Castro","01:30","They could have pounced."
"880","Bill Taylor: (01:31) They could have taken advantage.","Bill Taylor","01:31","They could have taken advantage."
"881","Joaquin Castro: (01:33) So he had a desperate man on the phone and he asked a desperate man for a favor. And based on your testimony, it sounds like begrudgingly President’s Zelensky may have actually agreed to do that favor and investigate the Bidens and Burisma. Is that right?","Joaquin Castro","01:33","So he had a desperate man on the phone and he asked a desperate man for a favor. And based on your testimony, it sounds like begrudgingly President’s Zelensky may have actually agreed to do that favor and investigate the Bidens and Burisma. Is that right?"
"882","Bill Taylor: (01:50) Presidents Zelensky does say in the transcript that he will pursue the investigations.","Bill Taylor","01:50","Presidents Zelensky does say in the transcript that he will pursue the investigations."
"883","Joaquin Castro: (01:55) So we know that President Trump asked for a favor to help his political career, and it appears as though the president of the Ukraine agreed to that favor. Do we know why it didn’t actually happen?","Joaquin Castro","01:55","So we know that President Trump asked for a favor to help his political career, and it appears as though the president of the Ukraine agreed to that favor. Do we know why it didn’t actually happen?"
"884","Joaquin Castro: (02:09) Do we know why there was no announcement in front of CNN or to CNN about an investigation?","Joaquin Castro","02:09","Do we know why there was no announcement in front of CNN or to CNN about an investigation?"
"885","Bill Taylor: (02:20) Mr. Castro, as we’ve determined, as we’ve discussed here, on September 11th, just before any CNN discussion or interview, the hold was released. The hold on the security systems was released.","Bill Taylor","02:20","Mr. Castro, as we’ve determined, as we’ve discussed here, on September 11th, just before any CNN discussion or interview, the hold was released. The hold on the security systems was released."
"886","Joaquin Castro: (02:39) So the hold was released. Is it possible that the White House released that hold because they knew that a whistle blower had basically turned this in?","Joaquin Castro","02:39","So the hold was released. Is it possible that the White House released that hold because they knew that a whistle blower had basically turned this in?"
"887","Bill Taylor: (02:49) I don’t know, sir.","Bill Taylor","02:49","I don’t know, sir."
"888","Joaquin Castro: (02:51) Do you think that’s possible?","Joaquin Castro","02:51","Do you think that’s possible?"
"889","Bill Taylor: (02:53) I’m not in a position to judge.","Bill Taylor","02:53","I’m not in a position to judge."
"890","Joaquin Castro: (02:55) So we have a president who the other side claimed or has defended the president saying that the aid went through, that there was never any investigation, but the president attempted to get those things done, and it looks like there was an initial agreement by the President of the Ukraine to actually do those things.","Joaquin Castro","02:55","So we have a president who the other side claimed or has defended the president saying that the aid went through, that there was never any investigation, but the president attempted to get those things done, and it looks like there was an initial agreement by the President of the Ukraine to actually do those things."
"891","Joaquin Castro: (03:16) So, ambassadors, is attempted murder a crime? Is attempted murder a crime?","Joaquin Castro","03:16","So, ambassadors, is attempted murder a crime? Is attempted murder a crime?"
"892","Bill Taylor: (03:27) Attempted murder is a crime.","Bill Taylor","03:27","Attempted murder is a crime."
"893","Joaquin Castro: (03:28) Is attempted robbery a crime?","Joaquin Castro","03:28","Is attempted robbery a crime?"
"894","Bill Taylor: (03:31) Neither of us is a lawyer, but I-","Bill Taylor","03:31","Neither of us is a lawyer, but I-"
"895","Joaquin Castro: (03:34) I think anybody in this room could answer that question.","Joaquin Castro","03:34","I think anybody in this room could answer that question."
"896","Bill Taylor: (03:36) I think that’s right, and I’ll go out on a limb and say yes it is.","Bill Taylor","03:36","I think that’s right, and I’ll go out on a limb and say yes it is."
"897","Joaquin Castro: (03:39) Is attempted extortion and bribery a crime?","Joaquin Castro","03:39","Is attempted extortion and bribery a crime?"
"898","Bill Taylor: (03:43) I don’t know, sir.","Bill Taylor","03:43","I don’t know, sir."
"899","Joaquin Castro: (03:49) In the minute that I have left, I want you to speak to the nation about what’s at stake, Ambassador Kent. You said in your opening statement, you warned about selective prosecutions and a president of the United States going after specific Americans abroad. If this Congress clears President Trump, does it mean that he can go ask another foreign country to investigate another presidential candidate, a member of Congress, a governor, a Senator, or any private American citizen doing business overseas? If there’s no consequence for a president who does that, then it means there’s a green light, doesn’t it? For any president to ask any country to go prosecute or investigate an American citizen for political and personal gain of that president, doesn’t it?","Joaquin Castro","03:49","In the minute that I have left, I want you to speak to the nation about what’s at stake, Ambassador Kent. You said in your opening statement, you warned about selective prosecutions and a president of the United States going after specific Americans abroad. If this Congress clears President Trump, does it mean that he can go ask another foreign country to investigate another presidential candidate, a member of Congress, a governor, a Senator, or any private American citizen doing business overseas? If there’s no consequence for a president who does that, then it means there’s a green light, doesn’t it? For any president to ask any country to go prosecute or investigate an American citizen for political and personal gain of that president, doesn’t it?"
"900","George Kent: (04:46) Thank you for the question. First of all, I’m not an ambassador.","George Kent","04:46","Thank you for the question. First of all, I’m not an ambassador."
"901","Joaquin Castro: (04:49) I’m sorry, Deputy-","Joaquin Castro","04:49","I’m sorry, Deputy-"
"902","George Kent: (04:50) I will repeat, I think on principle, regardless of the country, whether it’s Ukraine, the U.S. or any country, the facts of law, criminal nexus should drive investigations by law enforcement officials and it is not the role of politicians to be involved in directing the judicial systems of their own country or other countries.","George Kent","04:50","I will repeat, I think on principle, regardless of the country, whether it’s Ukraine, the U.S. or any country, the facts of law, criminal nexus should drive investigations by law enforcement officials and it is not the role of politicians to be involved in directing the judicial systems of their own country or other countries."
"903","Bill Taylor: (05:11) [inaudible 00:05:13].","Bill Taylor","05:11","[inaudible 00:05:13]."
"904","Rep. Demings: (00:00) Mr. Kent, you said that a president has the right to remove an ambassador because the ambassadors serve at the pleasure of the president. Is that correct?","Rep. Demings","00:00","Mr. Kent, you said that a president has the right to remove an ambassador because the ambassadors serve at the pleasure of the president. Is that correct?"
"905","George Kent: (00:09) That is correct, ma’am.","George Kent","00:09","That is correct, ma’am."
"906","Rep. Demings: (00:10) Does that removal usually come with a smear campaign of that ambassador by the president?","Rep. Demings","00:10","Does that removal usually come with a smear campaign of that ambassador by the president?"
"907","George Kent: (00:18) I think the right of the president to make a decision about the president’s personal representative as confirmed by the senate is separate from whatever happens outside the confines of U.S. government processes.","George Kent","00:18","I think the right of the president to make a decision about the president’s personal representative as confirmed by the senate is separate from whatever happens outside the confines of U.S. government processes."
"908","Rep. Demings: (00:29) You have any idea why it was important to discredit Ambassador Yovanovitch, what she was not willing to do or to do? Why that was important?","Rep. Demings","00:29","You have any idea why it was important to discredit Ambassador Yovanovitch, what she was not willing to do or to do? Why that was important?"
"909","George Kent: (00:39) Well, I guess it probably depends on the motivation of other people and I am not one of them.","George Kent","00:39","Well, I guess it probably depends on the motivation of other people and I am not one of them."
"910","Rep. Demings: (00:45) The committee’s investigation has uncovered a web of shadow diplomacy, engaged in and executed by several State Department officials and the president’s personal attorney, Rudy Giuliani, and ultimately directed by President Trump. We have heard several ways of describing this shady shadow operation, shadow diplomacy, rogue back channel.","Rep. Demings","00:45","The committee’s investigation has uncovered a web of shadow diplomacy, engaged in and executed by several State Department officials and the president’s personal attorney, Rudy Giuliani, and ultimately directed by President Trump. We have heard several ways of describing this shady shadow operation, shadow diplomacy, rogue back channel."
"911","Rep. Demings: (01:09) Ambassador Taylor, you have described what you encountered as the top diplomat on the ground in Ukraine, as a, and I quote, “highly irregular informal channel of U.S. policy making.” You testified that the channel included Ambassador Volker, Sondland, Secretary Perry, and, as you later learned, the president’s personal attorney, Rudy Giuliani. Is that correct?","Rep. Demings","01:09","Ambassador Taylor, you have described what you encountered as the top diplomat on the ground in Ukraine, as a, and I quote, “highly irregular informal channel of U.S. policy making.” You testified that the channel included Ambassador Volker, Sondland, Secretary Perry, and, as you later learned, the president’s personal attorney, Rudy Giuliani. Is that correct?"
"912","Bill Taylor: (01:33) Yes, ma’am.","Bill Taylor","01:33","Yes, ma’am."
"913","Rep. Demings: (01:34) Both of you have explained that you grew seriously concerned when you realized that the interests of this irregular channel diverge from official U.S. policy and interests. Was Mr. Giuliani promoting U.S. national interests or policy in Ukraine, Ambassador?","Rep. Demings","01:34","Both of you have explained that you grew seriously concerned when you realized that the interests of this irregular channel diverge from official U.S. policy and interests. Was Mr. Giuliani promoting U.S. national interests or policy in Ukraine, Ambassador?"
"914","Bill Taylor: (01:52) I don’t think so ma’am.","Bill Taylor","01:52","I don’t think so ma’am."
"915","Rep. Demings: (01:54) Mr. Kent?","Rep. Demings","01:54","Mr. Kent?"
"916","George Kent: (01:55) No, he was not.","George Kent","01:55","No, he was not."
"917","Rep. Demings: (01:57) What interests do you believe he was promoting, Mr. Kent?","Rep. Demings","01:57","What interests do you believe he was promoting, Mr. Kent?"
"918","George Kent: (02:01) I believe he was looking to dig up political dirt against a potential rival in the next election cycle.","George Kent","02:01","I believe he was looking to dig up political dirt against a potential rival in the next election cycle."
"919","Rep. Demings: (02:08) Ambassador Taylor? What interests do you believe he was promoting?","Rep. Demings","02:08","Ambassador Taylor? What interests do you believe he was promoting?"
"920","Bill Taylor: (02:13) I agree with Mr. Kent.","Bill Taylor","02:13","I agree with Mr. Kent."
"921","Rep. Demings: (02:16) The State Department’s role is to promote U.S. policies overseas, not to help the current president win reelection. Is that correct, Mr. Kent?","Rep. Demings","02:16","The State Department’s role is to promote U.S. policies overseas, not to help the current president win reelection. Is that correct, Mr. Kent?"
"922","George Kent: (02:26) All federal government employees are subject to the Hatch Act and our actions are supposed to be promoting policy and not involved in partisan politics.","George Kent","02:26","All federal government employees are subject to the Hatch Act and our actions are supposed to be promoting policy and not involved in partisan politics."
"923","Rep. Demings: (02:33) Ambassador Taylor?","Rep. Demings","02:33","Ambassador Taylor?"
"924","Bill Taylor: (02:34) I agree.","Bill Taylor","02:34","I agree."
"925","Rep. Demings: (02:36) What is the risk of running a separate channel of diplomacy that is completely outside of normal channels and does not further U.S. policy goals, Ambassador Taylor?","Rep. Demings","02:36","What is the risk of running a separate channel of diplomacy that is completely outside of normal channels and does not further U.S. policy goals, Ambassador Taylor?"
"926","Bill Taylor: (02:48) That means it’s possible to do one but not the other. That is, if it’s completely against U.S. policy goals, then that’s a mistake, then it’s not helpful. You can go, you can get advice and even have conversations outside of the normal channels, but then they need to be part of U.S. foreign policy and approaching those goals.","Bill Taylor","02:48","That means it’s possible to do one but not the other. That is, if it’s completely against U.S. policy goals, then that’s a mistake, then it’s not helpful. You can go, you can get advice and even have conversations outside of the normal channels, but then they need to be part of U.S. foreign policy and approaching those goals."
"927","Rep. Demings: (03:12) Mr. Kent?","Rep. Demings","03:12","Mr. Kent?"
"928","George Kent: (03:14) Agree.","George Kent","03:14","Agree."
"929","Rep. Demings: (03:15) Ambassador Taylor, you have described in your previous testimony, one instance shortly after you arrived in Ukraine, in which Ambassador Sondland asked State Department officials not to listen to a July 28th call he had planned to hold with President Zelinsky. Did you find that unusual?","Rep. Demings","03:15","Ambassador Taylor, you have described in your previous testimony, one instance shortly after you arrived in Ukraine, in which Ambassador Sondland asked State Department officials not to listen to a July 28th call he had planned to hold with President Zelinsky. Did you find that unusual?"
"930","Bill Taylor: (03:32) I did.","Bill Taylor","03:32","I did."
"931","Rep. Demings: (03:33) What was the impact of Ambassador Sondland making that request? You found it unusual, what did you believe the impact was?","Rep. Demings","03:33","What was the impact of Ambassador Sondland making that request? You found it unusual, what did you believe the impact was?"
"932","Bill Taylor: (03:43) Ms. Demings, I’m not sure there was an immediate impact.","Bill Taylor","03:43","Ms. Demings, I’m not sure there was an immediate impact."
"933","Rep. Demings: (03:46) Was there a recording or transcription?","Rep. Demings","03:46","Was there a recording or transcription?"
"934","Bill Taylor: (03:49) There was not. That was the impact, it was not recorded.","Bill Taylor","03:49","There was not. That was the impact, it was not recorded."
"935","Rep. Demings: (03:51) Do you think that’s why the request was made? So there would not be normal State Department employees from the operations center would have been there transcribing and taking notes.","Rep. Demings","03:51","Do you think that’s why the request was made? So there would not be normal State Department employees from the operations center would have been there transcribing and taking notes."
"936","Bill Taylor: (04:04) That is the norm, but it is not unusual to not have it recorded.","Bill Taylor","04:04","That is the norm, but it is not unusual to not have it recorded."
"937","Rep. Demings: (04:12) So you know that the State Department is holding your notes and refuses to provide them to Congress despite a duly authorized subpoena, and we know that, in some instances, your notes may be the only documentary record of what happened. You are aware of that, correct?","Rep. Demings","04:12","So you know that the State Department is holding your notes and refuses to provide them to Congress despite a duly authorized subpoena, and we know that, in some instances, your notes may be the only documentary record of what happened. You are aware of that, correct?"
"938","Bill Taylor: (04:31) Yes, ma’am.","Bill Taylor","04:31","Yes, ma’am."
"939","Rep. Demings: (04:31) And Mr. Kent, you are aware that your notes have not been turned over to Congress.","Rep. Demings","04:31","And Mr. Kent, you are aware that your notes have not been turned over to Congress."
"940","George Kent: (04:36) I have turned all records that I had in my possession to the State Department, because whatever we do is considered a federal record, not a personal record.","George Kent","04:36","I have turned all records that I had in my possession to the State Department, because whatever we do is considered a federal record, not a personal record."
"941","Terri Sewell: (00:00) I’d like to refer you to the discussion of the May 23rd meeting in the Oval Office when the president met with those who had gone to the Ukraine for the inauguration. You briefly testified that you helped propose names for individuals to go to that inauguration. Was ambassador Sunderland, who was ambassador to the European Union, one of the names that you submitted?","Terri Sewell","00:00","I’d like to refer you to the discussion of the May 23rd meeting in the Oval Office when the president met with those who had gone to the Ukraine for the inauguration. You briefly testified that you helped propose names for individuals to go to that inauguration. Was ambassador Sunderland, who was ambassador to the European Union, one of the names that you submitted?"
"942","George Kent: (00:26) No, it was not.","George Kent","00:26","No, it was not."
"943","Terri Sewell: (00:27) But he ultimately attended that inauguration. Is that not right?","Terri Sewell","00:27","But he ultimately attended that inauguration. Is that not right?"
"944","George Kent: (00:31) That is correct.","George Kent","00:31","That is correct."
"945","Terri Sewell: (00:32) And do you know how he ended up as a part of that official delegation?","Terri Sewell","00:32","And do you know how he ended up as a part of that official delegation?"
"946","George Kent: (00:36) I do not know for sure, but my understanding is, once the list left the NSC staff, it went through review through the part of the White House that determines presidential delegations.","George Kent","00:36","I do not know for sure, but my understanding is, once the list left the NSC staff, it went through review through the part of the White House that determines presidential delegations."
"947","Terri Sewell: (00:46) You also testified that upon returning, Ambassador Sunderland used his “connections with Mulvaney” in order to secure this meeting in the Oval Office. Is that correct?","Terri Sewell","00:46","You also testified that upon returning, Ambassador Sunderland used his “connections with Mulvaney” in order to secure this meeting in the Oval Office. Is that correct?"
"948","George Kent: (00:57) That is my understanding, yes.","George Kent","00:57","That is my understanding, yes."
"949","Terri Sewell: (00:58) It seems that this Oval Office meeting was a pivotal turning point in the Ukraine policy. Coming out of that meeting, who was given responsibility to your recollection? Who was given responsibility for the Ukraine policy?","Terri Sewell","00:58","It seems that this Oval Office meeting was a pivotal turning point in the Ukraine policy. Coming out of that meeting, who was given responsibility to your recollection? Who was given responsibility for the Ukraine policy?"
"950","George Kent: (01:13) I never saw any document that changed the nature of policy determination. In the US government, under the Trump Administration, there’s the National Security Presidential-","George Kent","01:13","I never saw any document that changed the nature of policy determination. In the US government, under the Trump Administration, there’s the National Security Presidential-"
"951","Terri Sewell: (01:22) But didn’t you also say,","Terri Sewell","01:22","But didn’t you also say,"
"952","George Kent: (01:24) Yes please.","George Kent","01:24","Yes please."
"953","Terri Sewell: (01:24) Have a little time. You did say in your testimony that you felt that that… You testified that Secretary Perry, Ambassador Sunderland and Ambassador Volker “felt that they had a mandate to take the lead” on Ukraine policy. Did you not?","Terri Sewell","01:24","Have a little time. You did say in your testimony that you felt that that… You testified that Secretary Perry, Ambassador Sunderland and Ambassador Volker “felt that they had a mandate to take the lead” on Ukraine policy. Did you not?"
"954","George Kent: (01:42) That was an accurate statement. Their feeling doesn’t mean that they actually got delegated responsibility.","George Kent","01:42","That was an accurate statement. Their feeling doesn’t mean that they actually got delegated responsibility."
"955","Terri Sewell: (01:47) Have you ever heard the term Three Amigos?","Terri Sewell","01:47","Have you ever heard the term Three Amigos?"
"956","George Kent: (01:50) I referenced that after watching Gordon Sunderland say that on Ukrainian TV on July 26.","George Kent","01:50","I referenced that after watching Gordon Sunderland say that on Ukrainian TV on July 26."
"957","Terri Sewell: (01:55) And what do you come to mean by Three Amigos?","Terri Sewell","01:55","And what do you come to mean by Three Amigos?"
"958","George Kent: (01:58) My understanding of Ambassador Sunderland’s use of that term is that the three people that were in charge of Ukraine policy during the summer were he, Gordon Sunderland, Ambassador Volker and Secretary Perry.","George Kent","01:58","My understanding of Ambassador Sunderland’s use of that term is that the three people that were in charge of Ukraine policy during the summer were he, Gordon Sunderland, Ambassador Volker and Secretary Perry."
"959","Terri Sewell: (02:12) When did you come to learn about Mr. Giuliani’s role and what do you consider his role to have been?","Terri Sewell","02:12","When did you come to learn about Mr. Giuliani’s role and what do you consider his role to have been?"
"960","George Kent: (02:19) I first heard about former mayor Giuliani’s interest in Ukraine in January of this year. That was a different phase than what happened during the summertime.","George Kent","02:19","I first heard about former mayor Giuliani’s interest in Ukraine in January of this year. That was a different phase than what happened during the summertime."
"961","Terri Sewell: (02:32) Was it normal to have a person who is a private citizen take an active role in foreign diplomacy?","Terri Sewell","02:32","Was it normal to have a person who is a private citizen take an active role in foreign diplomacy?"
"962","George Kent: (02:38) I did not find his particular engagement normal, no.","George Kent","02:38","I did not find his particular engagement normal, no."
"963","Terri Sewell: (02:42) Now, Mr. Ambassador Taylor, you testified that there are two channels, a regular and irregular. What did you see as Rudy Giuliani’s role in Ukraine policy?","Terri Sewell","02:42","Now, Mr. Ambassador Taylor, you testified that there are two channels, a regular and irregular. What did you see as Rudy Giuliani’s role in Ukraine policy?"
"964","Bill Taylor: (02:56) I came to see that Mr. Giuliani had a large influence on the irregular channel.","Bill Taylor","02:56","I came to see that Mr. Giuliani had a large influence on the irregular channel."
"965","Terri Sewell: (03:03) And was that normal? Is that normal? To have a private citizen of the United States take an active role in diplomacy?","Terri Sewell","03:03","And was that normal? Is that normal? To have a private citizen of the United States take an active role in diplomacy?"
"966","Bill Taylor: (03:11) It is not normal. It is not unusual to ask for people outside the government to give opinions to help form the policies of the US government. It is unusual to have a person input into the channel that goes contrary to US policy.","Bill Taylor","03:11","It is not normal. It is not unusual to ask for people outside the government to give opinions to help form the policies of the US government. It is unusual to have a person input into the channel that goes contrary to US policy."
"967","Terri Sewell: (03:29) Thank you. I’ll hear back.","Terri Sewell","03:29","Thank you. I’ll hear back."
"968","Patrick Maloney: (00:00) Thank you, gentlemen. Thank you for being here today. Ambassador Taylor, what year did you graduate from West Point?","Patrick Maloney","00:00","Thank you, gentlemen. Thank you for being here today. Ambassador Taylor, what year did you graduate from West Point?"
"969","Bill Taylor: (00:07) 1969, sir.","Bill Taylor","00:07","1969, sir."
"970","Patrick Maloney: (00:09) It was the height of the Vietnam War, wasn’t it, sir?","Patrick Maloney","00:09","It was the height of the Vietnam War, wasn’t it, sir?"
"971","Bill Taylor: (00:12) The height was about that time.","Bill Taylor","00:12","The height was about that time."
"972","Patrick Maloney: (00:15) What was your class rank at West Point, sir?","Patrick Maloney","00:15","What was your class rank at West Point, sir?"
"973","Bill Taylor: (00:18) I was number five.","Bill Taylor","00:18","I was number five."
