"","original","person","timeStamp","comment"
"523","David Holmes: (26:30) I do.","David Holmes","26:30","I do."
"524","Devin Nunes: (26:30) Credible?","Devin Nunes","26:30","Credible?"
"525","David Holmes: (26:31) Yes.","David Holmes","26:31","Yes."
"526","Devin Nunes: (26:32) Successful ambassador, I’m sure. He called for an investigation into Zlochevsky the owner of Burisma, president of Burisma. Are you familiar that?","Devin Nunes","26:32","Successful ambassador, I’m sure. He called for an investigation into Zlochevsky the owner of Burisma, president of Burisma. Are you familiar that?"
"527","David Holmes: (26:43) Yes.","David Holmes","26:43","Yes."
"528","Devin Nunes: (26:43) Okay. Did you know about Deputy Assistant Secretary of State Kent’s concerns about the potential conflict of interest with Hunter Biden sitting on the board of Burisma?","Devin Nunes","26:43","Okay. Did you know about Deputy Assistant Secretary of State Kent’s concerns about the potential conflict of interest with Hunter Biden sitting on the board of Burisma?"
"529","David Holmes: (26:58) I would defer to George Kent, who was involved at the time and is an expert on those issues.","David Holmes","26:58","I would defer to George Kent, who was involved at the time and is an expert on those issues."
"530","Devin Nunes: (27:04) Did you know that the financial records show that this Ukrainian natural gas company, Burisma routed more than three million dollars to the American accounts of Hunter Biden?","Devin Nunes","27:04","Did you know that the financial records show that this Ukrainian natural gas company, Burisma routed more than three million dollars to the American accounts of Hunter Biden?"
"531","David Holmes: (27:13) I’ve heard that.","David Holmes","27:13","I’ve heard that."
"532","Devin Nunes: (27:14) Were you familiar with that, Dr. Hill?","Devin Nunes","27:14","Were you familiar with that, Dr. Hill?"
"533","Fiona Hill: (27:18) Only from newspaper reports.","Fiona Hill","27:18","Only from newspaper reports."
"534","Devin Nunes: (27:19) Okay. Did you know that Burisma’s American … and this is back to you, Mr. Holmes. Did you know that Burisma’s American legal representatives met with Ukrainian officials just days after the Vice President forced the firing of the country’s chief prosecutor?","Devin Nunes","27:19","Okay. Did you know that Burisma’s American … and this is back to you, Mr. Holmes. Did you know that Burisma’s American legal representatives met with Ukrainian officials just days after the Vice President forced the firing of the country’s chief prosecutor?"
"535","David Holmes: (27:35) No.","David Holmes","27:35","No."
"536","Devin Nunes: (27:38) Did you know that Burisma’s American lawyers tried to secure a meeting with the new state prosecutor the same day the predecessor Viktor Shokin’s firing was announced?","Devin Nunes","27:38","Did you know that Burisma’s American lawyers tried to secure a meeting with the new state prosecutor the same day the predecessor Viktor Shokin’s firing was announced?"
"537","David Holmes: (27:47) No.","David Holmes","27:47","No."
"538","Devin Nunes: (27:49) Did you know that Joe Biden called the Ukrainian President Poroshenko at least three times in February, 2016, shortly after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?","Devin Nunes","27:49","Did you know that Joe Biden called the Ukrainian President Poroshenko at least three times in February, 2016, shortly after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?"
"539","David Holmes: (28:01) No.","David Holmes","28:01","No."
"540","Devin Nunes: (28:01) Did you know that Devon Archer and Hunter Biden reached out to the Deputy Secretary of State, Tony Blinken, shortly after the raid on Burisma?","Devin Nunes","28:01","Did you know that Devon Archer and Hunter Biden reached out to the Deputy Secretary of State, Tony Blinken, shortly after the raid on Burisma?"
"541","David Holmes: (28:11) No.","David Holmes","28:11","No."
"542","Devin Nunes: (28:18) Dr. Hill, did you know about. I don’t want to go through and ask all those questions over again.","Devin Nunes","28:18","Dr. Hill, did you know about. I don’t want to go through and ask all those questions over again."
"543","Fiona Hill: (28:22) I also did not know-","Fiona Hill","28:22","I also did not know-"
"544","Devin Nunes: (28:23) You did not know about any of those.","Devin Nunes","28:23","You did not know about any of those."
"545","Fiona Hill: (28:30) I did not know, no.","Fiona Hill","28:30","I did not know, no."
"546","Devin Nunes: (28:32) Okay. So you obviously know that the President had concerns about Burisma. Had concerns about 2016 election meddling by the Ukrainians. When you were in there as the head of the Ukraine desk, did you ever raise any of these … did you ever brief the President or raise it up to Ambassador Bolton about any concerns through 2017 and 18 that concerned 2016 election meddling or Burisma concerns?","Devin Nunes","28:32","Okay. So you obviously know that the President had concerns about Burisma. Had concerns about 2016 election meddling by the Ukrainians. When you were in there as the head of the Ukraine desk, did you ever raise any of these … did you ever brief the President or raise it up to Ambassador Bolton about any concerns through 2017 and 18 that concerned 2016 election meddling or Burisma concerns?"
"547","Fiona Hill: (29:14) The whole briefing process didn’t really work in the way that you’re suggesting there. So if the President had asked about any of this information it would have been provided for him. Just to be very clear, Ukraine was not a top foreign policy priority in this period in the same way that many other issues that we could talk about from Syria to Turkey and others are, so there weren’t that frequent briefings on Ukraine. The briefings would take place when there was a scheduled meeting with a Ukrainian head of state. And as we know there haven’t been too many of those.","Fiona Hill","29:14","The whole briefing process didn’t really work in the way that you’re suggesting there. So if the President had asked about any of this information it would have been provided for him. Just to be very clear, Ukraine was not a top foreign policy priority in this period in the same way that many other issues that we could talk about from Syria to Turkey and others are, so there weren’t that frequent briefings on Ukraine. The briefings would take place when there was a scheduled meeting with a Ukrainian head of state. And as we know there haven’t been too many of those."
"548","Devin Nunes: (29:48) So as far as you know, you did no briefings, no papers, answered no questions as it relates to the 2016 election or Burisma during your time there?","Devin Nunes","29:48","So as far as you know, you did no briefings, no papers, answered no questions as it relates to the 2016 election or Burisma during your time there?"
"549","Fiona Hill: (30:00) No, I did not know.","Fiona Hill","30:00","No, I did not know."
"550","Devin Nunes: (30:02) Okay. Okay, Mr. Castor.","Devin Nunes","30:02","Okay. Okay, Mr. Castor."
"551","Steve Castor: (30:03) Dr. Hill, you told us during your deposition that indeed that there are perceived conflict of interest troubles when the child of a government official is involved with something that that government official has a official policy role in, correct?","Steve Castor","30:03","Dr. Hill, you told us during your deposition that indeed that there are perceived conflict of interest troubles when the child of a government official is involved with something that that government official has a official policy role in, correct?"
"552","Fiona Hill: (30:19) I think any family member of any member of the U.S. government, congress or the Senate is open to all kinds of questions about optics and of perhaps undue outside influence, if they take part in any kind of activity that could be misconstrued as being related their parent or the family member’s work. So as a matter of course, yes, I do think that’s the case.","Fiona Hill","30:19","I think any family member of any member of the U.S. government, congress or the Senate is open to all kinds of questions about optics and of perhaps undue outside influence, if they take part in any kind of activity that could be misconstrued as being related their parent or the family member’s work. So as a matter of course, yes, I do think that’s the case."
"553","Steve Castor: (30:43) And back to Ambassador Sondland, you testified that every now and then he made a habit of name dropping his interactions with the President?","Steve Castor","30:43","And back to Ambassador Sondland, you testified that every now and then he made a habit of name dropping his interactions with the President?"
"554","Fiona Hill: (30:51) That’s correct, yes.","Fiona Hill","30:51","That’s correct, yes."
"555","Steve Castor: (30:52) And I believe you also had told us that there were instances where you would run into him on the campus and he would say, “Oh, I’m here to see the President, or I’ve been in to see the President.” And you had an occasion to circle back and found out that wasn’t the case.","Steve Castor","30:52","And I believe you also had told us that there were instances where you would run into him on the campus and he would say, “Oh, I’m here to see the President, or I’ve been in to see the President.” And you had an occasion to circle back and found out that wasn’t the case."
"556","Fiona Hill: (31:05) That’s correct.","Fiona Hill","31:05","That’s correct."
"557","Steve Castor: (31:07) And I just want to give you an opportunity, he testified about some sort of coffee he had with you on your last day and I think when the deposition transcript was released, your counsel indicated that that was completely fabricated on Ambassador Sondland’s part. And I just want to give you an opportunity to address that.","Steve Castor","31:07","And I just want to give you an opportunity, he testified about some sort of coffee he had with you on your last day and I think when the deposition transcript was released, your counsel indicated that that was completely fabricated on Ambassador Sondland’s part. And I just want to give you an opportunity to address that."
"558","Fiona Hill: (31:31) Yes, I mean, unfortunately this is the federal government. We don’t have coffee machines readily in our office. If you’d come to my office in that time, the best I could have offered you was a cup of water from the water fountain outside of my office. So the coffee that Ambassador Sondland and I shared was actually, we’d run into each other or rather he found out I was going to be there and then asked me to meet him for coffee in Jackson Hole, Wyoming in 2018 in August. So this is a full year before I left. And that was a very nice coffee so perhaps he conflated those two meetings together. The meeting that he was referring to, he had come in to meet with our director for the European Union.","Fiona Hill","31:31","Yes, I mean, unfortunately this is the federal government. We don’t have coffee machines readily in our office. If you’d come to my office in that time, the best I could have offered you was a cup of water from the water fountain outside of my office. So the coffee that Ambassador Sondland and I shared was actually, we’d run into each other or rather he found out I was going to be there and then asked me to meet him for coffee in Jackson Hole, Wyoming in 2018 in August. So this is a full year before I left. And that was a very nice coffee so perhaps he conflated those two meetings together. The meeting that he was referring to, he had come in to meet with our director for the European Union."
"559","Fiona Hill: (32:10) This was in my last week in the office. And as I was in the office at the same time for a brief period before going into another meeting, and it was my last week in the office, we agreed to sit down with the director of the European Union, with actually Colonel Vindman and the assistant that Ambassador Sondland had brought with him from the State Department. So there were actually four of us in that meeting, and unfortunately it wasn’t over coffee.","Fiona Hill","32:10","This was in my last week in the office. And as I was in the office at the same time for a brief period before going into another meeting, and it was my last week in the office, we agreed to sit down with the director of the European Union, with actually Colonel Vindman and the assistant that Ambassador Sondland had brought with him from the State Department. So there were actually four of us in that meeting, and unfortunately it wasn’t over coffee."
"560","Steve Castor: (32:41) And he went on to indicate that you were upset and you were upset with-","Steve Castor","32:41","And he went on to indicate that you were upset and you were upset with-"
"561","Fiona Hill: (32:43) Actually there were five of us really, I mean obviously I can’t do math, sorry.","Fiona Hill","32:43","Actually there were five of us really, I mean obviously I can’t do math, sorry."
"562","Steve Castor: (32:46) Fair enough. He indicated you were upset and you were upset with Ambassador Bolton and upset with the way things are going. And I believe your counsel said that was an outright fabrication.","Steve Castor","32:46","Fair enough. He indicated you were upset and you were upset with Ambassador Bolton and upset with the way things are going. And I believe your counsel said that was an outright fabrication."
"563","Fiona Hill: (32:57) Well, I think you might recall in my deposition on October 14th that I said that very unfortunately I had a bit of a blowup with Ambassador-","Fiona Hill","32:57","Well, I think you might recall in my deposition on October 14th that I said that very unfortunately I had a bit of a blowup with Ambassador-"
"564","Fiona Hill: (33:03) [inaudible 00:33:00] that I said that very unfortunately I had a bit of a blowup with ambassador Sondland and I had a couple of testy encounters with them. One of those was in June ’18 when I actually said to him, “Who put you in charge of Ukraine?” And I’ll admit I was a bit rude. And that’s when he told me the president, which shut me up. And this other meeting, it was about 15, 20 minutes exactly as he depicted it was, I was actually, to be honest, angry with him. And I hate to say it, but often when women show anger, it’s not fully appreciated. It’s often pushed onto emotional issues perhaps or deflected onto other people. And what I was angry about, was that he wasn’t coordinating with us. Now actually realize having listened to his deposition, that he was absolutely right, that he wasn’t coordinating with us because we weren’t doing the same thing that he was doing.","Fiona Hill","33:03","[inaudible 00:33:00] that I said that very unfortunately I had a bit of a blowup with ambassador Sondland and I had a couple of testy encounters with them. One of those was in June ’18 when I actually said to him, “Who put you in charge of Ukraine?” And I’ll admit I was a bit rude. And that’s when he told me the president, which shut me up. And this other meeting, it was about 15, 20 minutes exactly as he depicted it was, I was actually, to be honest, angry with him. And I hate to say it, but often when women show anger, it’s not fully appreciated. It’s often pushed onto emotional issues perhaps or deflected onto other people. And what I was angry about, was that he wasn’t coordinating with us. Now actually realize having listened to his deposition, that he was absolutely right, that he wasn’t coordinating with us because we weren’t doing the same thing that he was doing."
"565","Fiona Hill: (33:55) So I was upset with him that he wasn’t fully telling us about all of the meetings that he was having. And he said to me, “but I’m briefing the president. I’m briefing chief of staff Mulvaney, I’m briefing secretary Pompeo and I’ve talked to ambassador Bolton. Who else do I have to deal with?” And the point is we have a robust interagency process that deals with Ukraine. It includes Mr. Holmes, it includes Ambassador Taylor, the [inaudible 00:34:21] in Ukraine, it includes a whole load of other people. But it struck me one yesterday when you put up on the screen ambassador Sondland’s emails and who was on these emails and he said, these the people who need to know that he was absolutely right. Because he was being involved in a domestic political errand and we were being involved in national security foreign policy. And those two things had just diverged.","Fiona Hill","33:55","So I was upset with him that he wasn’t fully telling us about all of the meetings that he was having. And he said to me, “but I’m briefing the president. I’m briefing chief of staff Mulvaney, I’m briefing secretary Pompeo and I’ve talked to ambassador Bolton. Who else do I have to deal with?” And the point is we have a robust interagency process that deals with Ukraine. It includes Mr. Holmes, it includes Ambassador Taylor, the [inaudible 00:34:21] in Ukraine, it includes a whole load of other people. But it struck me one yesterday when you put up on the screen ambassador Sondland’s emails and who was on these emails and he said, these the people who need to know that he was absolutely right. Because he was being involved in a domestic political errand and we were being involved in national security foreign policy. And those two things had just diverged."
"566","Fiona Hill: (34:46) So he was correct. And I had not put my finger on that at the moment, but I was irritated with him and angry with him that he wasn’t fully coordinating. And I did say to him, “Ambassador Sondland, Gordon, I think this is all going to blow up.” And here we are. And after I left to my next meeting, our director for the European Union talked to him much further for a full half hour or more later trying to ask him about how we could coordinate better. How all of us could coordinate better, after I had left the office. And his feeling was that the National Security Counsel was always trying to block him. What we were trying to do, was block us from straying into domestic or personal politics. And that was precisely what I was trying to do. But Ambassador Sondland is not wrong that he had been given a different remit than we had been.","Fiona Hill","34:46","So he was correct. And I had not put my finger on that at the moment, but I was irritated with him and angry with him that he wasn’t fully coordinating. And I did say to him, “Ambassador Sondland, Gordon, I think this is all going to blow up.” And here we are. And after I left to my next meeting, our director for the European Union talked to him much further for a full half hour or more later trying to ask him about how we could coordinate better. How all of us could coordinate better, after I had left the office. And his feeling was that the National Security Counsel was always trying to block him. What we were trying to do, was block us from straying into domestic or personal politics. And that was precisely what I was trying to do. But Ambassador Sondland is not wrong that he had been given a different remit than we had been."
"567","Fiona Hill: (35:34) And it was at that moment that I started to realize how those things are diverged. And I realized in fact that I wasn’t really being fair to Ambassador Sondland because he was carrying out what he thought he had been instructed to carry out and we were doing something that we thought was just as, or perhaps even more important, but it wasn’t in the same channel.","Fiona Hill","35:34","And it was at that moment that I started to realize how those things are diverged. And I realized in fact that I wasn’t really being fair to Ambassador Sondland because he was carrying out what he thought he had been instructed to carry out and we were doing something that we thought was just as, or perhaps even more important, but it wasn’t in the same channel."
"568","Devin Nunes: (35:54) Dr. Hill… If you mind, transfer. Sorry. Dr. Hill, I just want to drill down on this a little bit. The president of the United States, Commander and Chief, was concerned about the 2016 elections in Burisma. He had his personal attorney working these issues because he was under investigation by Robert Mueller, special counsel, partly beginning with an investigation that started with the Steele dossier that we’ve already established that the Democrats had paid for and had then fed into the FBI. So the end of the day, the Commander and Chief concerned about 2016 election meddling by Ukraine, it sounds like you had just earlier testified that you weren’t aware of that, but if that was the concern of the president to try to get to the bottom of it and it’s the concern of Ambassador Sondland who was trying to set up meetings on behalf of… To ensure really that meetings occurred and phone calls occurred to strengthen the relationship… I’m a little… I mean, I understand the people at the NSC, people at State Department had issues with that, but at the end of the day, isn’t it the Commander and Chief that makes those decisions?","Devin Nunes","35:54","Dr. Hill… If you mind, transfer. Sorry. Dr. Hill, I just want to drill down on this a little bit. The president of the United States, Commander and Chief, was concerned about the 2016 elections in Burisma. He had his personal attorney working these issues because he was under investigation by Robert Mueller, special counsel, partly beginning with an investigation that started with the Steele dossier that we’ve already established that the Democrats had paid for and had then fed into the FBI. So the end of the day, the Commander and Chief concerned about 2016 election meddling by Ukraine, it sounds like you had just earlier testified that you weren’t aware of that, but if that was the concern of the president to try to get to the bottom of it and it’s the concern of Ambassador Sondland who was trying to set up meetings on behalf of… To ensure really that meetings occurred and phone calls occurred to strengthen the relationship… I’m a little… I mean, I understand the people at the NSC, people at State Department had issues with that, but at the end of the day, isn’t it the Commander and Chief that makes those decisions?"
"569","Fiona Hill: (37:20) My point Mr. Nunes is that we at the National Security Council were not told either by the president directly or through Ambassador Bolton that we were to be focused on these issues as a matter of US foreign policy toward Ukraine. So when you’re talking about Ukraine in 2016, I never personally heard the president say anything specific about 2016 and Ukraine. I’ve seen him saying plenty of things publicly, but I was not given a directive. In fact, I was given a directive on July 10th by Ambassador Bolton very clearly to stay out of domestic politics.","Fiona Hill","37:20","My point Mr. Nunes is that we at the National Security Council were not told either by the president directly or through Ambassador Bolton that we were to be focused on these issues as a matter of US foreign policy toward Ukraine. So when you’re talking about Ukraine in 2016, I never personally heard the president say anything specific about 2016 and Ukraine. I’ve seen him saying plenty of things publicly, but I was not given a directive. In fact, I was given a directive on July 10th by Ambassador Bolton very clearly to stay out of domestic politics."
"570","Steve Castor: (37:55) Just for sake of the timeline, I think as of July 19th, they hadn’t even engaged with Rudy Giuliani yet. I don’t believe that happened until a little bit later. So you believe by July 19th, they were already engaged in those types of activities?","Steve Castor","37:55","Just for sake of the timeline, I think as of July 19th, they hadn’t even engaged with Rudy Giuliani yet. I don’t believe that happened until a little bit later. So you believe by July 19th, they were already engaged in those types of activities?"
"571","Fiona Hill: (38:11) We’d already had a discussion with Kurt Volker, which was in the deep positions of his assistant, Chris Anderson, that indicated that he had met with Rudy Giuliani at this point. And Ambassador Sondland and made comments about meeting with Giuliani. And as we know in the May 23rd meeting, they had been instructed to meet with Giuliani. They give us every impression that they were meeting with Rudy Giuliani at this point and Rudy Giuliani was also saying on the television and indeed has said subsequently, that he was closely coordinating with the State Department. So it was my belief that they were meeting with him.","Fiona Hill","38:11","We’d already had a discussion with Kurt Volker, which was in the deep positions of his assistant, Chris Anderson, that indicated that he had met with Rudy Giuliani at this point. And Ambassador Sondland and made comments about meeting with Giuliani. And as we know in the May 23rd meeting, they had been instructed to meet with Giuliani. They give us every impression that they were meeting with Rudy Giuliani at this point and Rudy Giuliani was also saying on the television and indeed has said subsequently, that he was closely coordinating with the State Department. So it was my belief that they were meeting with him."
"572","Steve Castor: (38:45) Okay. And there’s some, I mean, there’s some ambiguity in the direction to work with Rudy Giuliani. Ambassador Volker said, the president dismissed Ukraine and said, oh, if you want to work on it, just go talk to Rudy. And Ambassador Sondland took that a little bit differently. And I believe that Ambassador Volker was primarily the interlocutor with Mr. Giuliani and that was happening. It didn’t start until the end of July.","Steve Castor","38:45","Okay. And there’s some, I mean, there’s some ambiguity in the direction to work with Rudy Giuliani. Ambassador Volker said, the president dismissed Ukraine and said, oh, if you want to work on it, just go talk to Rudy. And Ambassador Sondland took that a little bit differently. And I believe that Ambassador Volker was primarily the interlocutor with Mr. Giuliani and that was happening. It didn’t start until the end of July."
"573","Fiona Hill: (39:13) I only learned that subsequently from Ambassador Volcker’s deposition. So I just want to tell you in that particular timeframe, I was not aware of that. And in fact, Gordon Sondland did refer to Rudy Giuliani. And again, Ambassador Bolton had warned Ambassador Volker not to meet with Rudy Giuliani in a meeting.","Fiona Hill","39:13","I only learned that subsequently from Ambassador Volcker’s deposition. So I just want to tell you in that particular timeframe, I was not aware of that. And in fact, Gordon Sondland did refer to Rudy Giuliani. And again, Ambassador Bolton had warned Ambassador Volker not to meet with Rudy Giuliani in a meeting."
"574","Steve Castor: (39:35) Mr. Morrison, told us both in his deposition and at his public hearing that you had related concerns about Colonel Vindman’s judgment?","Steve Castor","39:35","Mr. Morrison, told us both in his deposition and at his public hearing that you had related concerns about Colonel Vindman’s judgment?"
"575","Fiona Hill: (39:42) I did not relate any concerns in general terms about Colonel Vindman’s judgment. So I was somewhat surprised when I heard Mr. Morrison make that assertion. And when I read his deposition there was a very specific point that was made. And again, these are personnel issues and I’m sure that nobody here would like to have their private personnel issues put before a committee. But you’ve asked me about this. So I had a couple of very short transition meetings with Mr. Morrison. And again, Mr. Morrison did not work in our directorate. He was taking over the position, which he held for three months. I had worked as the senior director for Europe and Eurasia it was at the time, for more than two years at this point. And I’d been working for a year with Colonel Vindman with Mr. Vindman and in the course of one of the meetings, sometime in the June timeframe, I sat down with Mr. Morrison and with a deputy referred to him in his deposition, John Erath, who was also working and we went through our organizational chart.","Fiona Hill","39:42","I did not relate any concerns in general terms about Colonel Vindman’s judgment. So I was somewhat surprised when I heard Mr. Morrison make that assertion. And when I read his deposition there was a very specific point that was made. And again, these are personnel issues and I’m sure that nobody here would like to have their private personnel issues put before a committee. But you’ve asked me about this. So I had a couple of very short transition meetings with Mr. Morrison. And again, Mr. Morrison did not work in our directorate. He was taking over the position, which he held for three months. I had worked as the senior director for Europe and Eurasia it was at the time, for more than two years at this point. And I’d been working for a year with Colonel Vindman with Mr. Vindman and in the course of one of the meetings, sometime in the June timeframe, I sat down with Mr. Morrison and with a deputy referred to him in his deposition, John Erath, who was also working and we went through our organizational chart."
"576","Fiona Hill: (40:41) We went through who was staying, who was rotating out and leaving in the summer and we talked about everybody’s strengths and weaknesses. And I always ask my staff to do upward feedback as well to talk about what I wasn’t doing my tithe or I’d like to learn too. And I said that I was concerned about the way things were trending in Ukraine policy. So Colonel Vindman, is a highly distinguished, decorated military officer. He came over to us from the chairman’s office in the Joint Chiefs of Staff. And we were evaluating and looking at him in the context of what his future positions would be in the context of the US Army. And I was concerned that if, for example, Colonel Vindman might decide to leave the military, that perhaps he wasn’t as well suited for something that will be much more political. I did not feel that he had the political antenna to deal with something that was straying into domestic politics.","Fiona Hill","40:41","We went through who was staying, who was rotating out and leaving in the summer and we talked about everybody’s strengths and weaknesses. And I always ask my staff to do upward feedback as well to talk about what I wasn’t doing my tithe or I’d like to learn too. And I said that I was concerned about the way things were trending in Ukraine policy. So Colonel Vindman, is a highly distinguished, decorated military officer. He came over to us from the chairman’s office in the Joint Chiefs of Staff. And we were evaluating and looking at him in the context of what his future positions would be in the context of the US Army. And I was concerned that if, for example, Colonel Vindman might decide to leave the military, that perhaps he wasn’t as well suited for something that will be much more political. I did not feel that he had the political antenna to deal with something that was straying into domestic politics."
"577","Fiona Hill: (41:36) Not everyone is suited for that. That does not mean in any way that I was questioning his overall judgment nor was I questioning in any way his substantive expertise. He is excellent on issues related to Ukraine, Belarus and Moldova, on Russian defense issues, he had been in charge of the Russia campaign, thinking through at the chairman’s office and in the Pentagon. This was a very specific issue because by June, we saw that things were diverging and you needed completely different sensitivity. Some people in my office have worked at the highest levels of advisory positions and Mr. Morrison had come from Capitol Hill, he knew politics inside out. And we said that Colonel Vindman did not and we were concerned about how he would manage what was becoming a highly charged and potentially partisan issue, which had not been before.","Fiona Hill","41:36","Not everyone is suited for that. That does not mean in any way that I was questioning his overall judgment nor was I questioning in any way his substantive expertise. He is excellent on issues related to Ukraine, Belarus and Moldova, on Russian defense issues, he had been in charge of the Russia campaign, thinking through at the chairman’s office and in the Pentagon. This was a very specific issue because by June, we saw that things were diverging and you needed completely different sensitivity. Some people in my office have worked at the highest levels of advisory positions and Mr. Morrison had come from Capitol Hill, he knew politics inside out. And we said that Colonel Vindman did not and we were concerned about how he would manage what was becoming a highly charged and potentially partisan issue, which had not been before."
"578","Steve Castor: (42:31) And Colonel Vindman related to us during his deposition that he subsequently was sort of cut out of a lot of the decision making and involvements with the embassy in Ukraine. Was that something you recommended?","Steve Castor","42:31","And Colonel Vindman related to us during his deposition that he subsequently was sort of cut out of a lot of the decision making and involvements with the embassy in Ukraine. Was that something you recommended?"
"579","Fiona Hill: (42:45) Not with the embassy in Ukraine. I mean we did pull him back from the meeting in the oval office. And subsequently we were very concerned about these political aspects to this and we did not feel… July 10th, Colonel Vindman was justifiably alarmed when he realized that there was this highly political aspect of the meeting that we were looking for eventually with President Zelensky.","Fiona Hill","42:45","Not with the embassy in Ukraine. I mean we did pull him back from the meeting in the oval office. And subsequently we were very concerned about these political aspects to this and we did not feel… July 10th, Colonel Vindman was justifiably alarmed when he realized that there was this highly political aspect of the meeting that we were looking for eventually with President Zelensky."
"580","Steve Castor: (43:11) And Mr. Holmes, at the end of August, we understand that Ambassador Taylor was engaged in obtaining some information for the president about European allies burden sharing in the region as the decision about aid was being debated.","Steve Castor","43:11","And Mr. Holmes, at the end of August, we understand that Ambassador Taylor was engaged in obtaining some information for the president about European allies burden sharing in the region as the decision about aid was being debated."
"581","David Holmes: (43:35) So sir, after the hold was placed on the security assistance, many people I think, were scrambling to try to understand why. I believe it was Senator Johnson who had said that the president was concerned about burden sharing, perhaps others as well. And so trying to interpret why this might’ve happened and we were looking into the facts of what the Europeans have provided and what we have provided. It was very illuminating what we learned. The United States has provided combined civilian and military assistance to Ukraine since 2014 of about $3 billion plus three $1 billion loan guarantees that’s not… Those get paid back largely. So just over $3 billion. The Europeans at the level of the European Union plus the member States combined since 2014, my understanding have provided a combined $12 billion to Ukraine.","David Holmes","43:35","So sir, after the hold was placed on the security assistance, many people I think, were scrambling to try to understand why. I believe it was Senator Johnson who had said that the president was concerned about burden sharing, perhaps others as well. And so trying to interpret why this might’ve happened and we were looking into the facts of what the Europeans have provided and what we have provided. It was very illuminating what we learned. The United States has provided combined civilian and military assistance to Ukraine since 2014 of about $3 billion plus three $1 billion loan guarantees that’s not… Those get paid back largely. So just over $3 billion. The Europeans at the level of the European Union plus the member States combined since 2014, my understanding have provided a combined $12 billion to Ukraine."
"582","Steve Castor: (44:25) And you were able to communicate that information back at the end of August?","Steve Castor","44:25","And you were able to communicate that information back at the end of August?"
"583","David Holmes: (44:30) I believe so, yeah. This was done in collaboration with other missions, the EU to NATO and others. Yes.","David Holmes","44:30","I believe so, yeah. This was done in collaboration with other missions, the EU to NATO and others. Yes."
"584","Steve Castor: (44:36) And do you think that was the information the White House was looking for?","Steve Castor","44:36","And do you think that was the information the White House was looking for?"
"585","David Holmes: (44:40) We don’t know. If the concern was that others weren’t spending as much as we were to support Ukraine, then that information showed a different story.","David Holmes","44:40","We don’t know. If the concern was that others weren’t spending as much as we were to support Ukraine, then that information showed a different story."
"586","Steve Castor: (44:50) Okay. And the aid was subsequently lifted, the pause in the aid was lifted shortly thereafter?","Steve Castor","44:50","Okay. And the aid was subsequently lifted, the pause in the aid was lifted shortly thereafter?"
"587","David Holmes: (44:57) Yes in mid September. [inaudible 00:12:05].","David Holmes","44:57","Yes in mid September. [inaudible 00:12:05]."
"588","Mr. Schiff: (45:04) That concludes the 45 minute rounds. We’ll now go to member questioning. I’ll recognize myself for five minutes. First, as a threshold matter, I want to say to the witnesses to be a bit cautious when members represent, are you aware of this fact? Are you aware of that fact? Do you know that so-and-so testified to this or testify to that? If you have personal knowledge of it, that’s fine, and I’m not saying this is deliberate, sometimes members get it wrong. So let me just clear the record on one of the things that was suggested to you that the vice president canceled his trip because of a conflict with a trip to Canada. That was not Ms. Williams testimony.","Mr. Schiff","45:04","That concludes the 45 minute rounds. We’ll now go to member questioning. I’ll recognize myself for five minutes. First, as a threshold matter, I want to say to the witnesses to be a bit cautious when members represent, are you aware of this fact? Are you aware of that fact? Do you know that so-and-so testified to this or testify to that? If you have personal knowledge of it, that’s fine, and I’m not saying this is deliberate, sometimes members get it wrong. So let me just clear the record on one of the things that was suggested to you that the vice president canceled his trip because of a conflict with a trip to Canada. That was not Ms. Williams testimony."
"589","Mr. Schiff: (45:41) Her testimony was, “I asked my colleague why we should stop trip planning and why the vice president would not be attending. And I was informed that the president had decided the vice president would not attend the inauguration.” So just offer that caution. Dr. Hill, I’m going to ask you, you may be aware of some of the attacks on Colonel Vindman suggesting that he has a dual loyalty, that he’s not really loyal to America, he’s loyal to Ukraine. I wanted to ask you, as a fellow immigrant, what you think of those kinds of accusations when they’re leveled against Colonel Vindman or other Americans?","Mr. Schiff","45:41","Her testimony was, “I asked my colleague why we should stop trip planning and why the vice president would not be attending. And I was informed that the president had decided the vice president would not attend the inauguration.” So just offer that caution. Dr. Hill, I’m going to ask you, you may be aware of some of the attacks on Colonel Vindman suggesting that he has a dual loyalty, that he’s not really loyal to America, he’s loyal to Ukraine. I wanted to ask you, as a fellow immigrant, what you think of those kinds of accusations when they’re leveled against Colonel Vindman or other Americans?"
